,file_name_data,vocal_label,gender_label,type_of_data_label,gender_label_transformed,vocal_label_mapped
2918,u/f3_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
2919,u/f2_scales_c_slow_forte_u,u,f,scales,1.0,4
2920,u/f4_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
2921,u/m3_scales_f_fast_piano_u,u,m,scales,0.0,4
2922,u/f3_scales_breathy_u,u,f,scales,1.0,4
2923,u/m3_arpeggios_straight_u,u,m,arpeggios,0.0,4
2924,u/f1_long_trillo_u,u,f,long,1.0,4
2925,u/f8_scales_f_fast_forte_u,u,f,scales,1.0,4
2926,u/m4_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
2927,u/m11_scales_lip_trill_u,u,m,scales,0.0,4
2928,u/f7_scales_f_fast_piano_u,u,f,scales,1.0,4
2929,u/m3_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
2930,u/m4_scales_lip_trill_u,u,m,scales,0.0,4
2931,u/f7_long_forte_u,u,f,long,1.0,4
2932,u/m2_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
2933,u/m2_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
2934,u/m5_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
2935,u/m7_arpeggios_breathy_u,u,m,arpeggios,0.0,4
2936,u/f5_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
2937,u/m6_scales_c_fast_forte_u,u,m,scales,0.0,4
2938,u/m11_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
2939,u/m3_long_trillo_u,u,m,long,0.0,4
2940,u/f8_scales_f_fast_piano_u,u,f,scales,1.0,4
2941,u/f2_scales_c_fast_forte_u,u,f,scales,1.0,4
2942,u/m4_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2943,u/f9_scales_breathy_u,u,f,scales,1.0,4
2944,u/f9_long_inhaled_u,u,f,long,1.0,4
2945,u/f2_scales_breathy_u,u,f,scales,1.0,4
2946,u/f5_long_straight_u,u,f,long,1.0,4
2948,u/m5_arpeggios_belt_u,u,m,arpeggios,0.0,4
2949,u/m10_long_forte_u,u,m,long,0.0,4
2950,u/f5_scales_belt_u,u,f,scales,1.0,4
2951,u/m3_scales_lip_trill_u,u,m,scales,0.0,4
2952,u/f8_scales_vocal_fry_u,u,f,scales,1.0,4
2953,u/f2_scales_lip_trill_u,u,f,scales,1.0,4
2954,u/f9_long_trill_u,u,f,long,1.0,4
2955,u/m11_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
2956,u/m4_long_messa_u,u,m,long,0.0,4
2957,u/f5_scales_vibrato_u,u,f,scales,1.0,4
2958,u/f7_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
2959,u/m4_scales_f_fast_piano_u,u,m,scales,0.0,4
2960,u/m10_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
2961,u/m9_scales_lip_trill_u,u,m,scales,0.0,4
2962,u/m11_scales_belt_u,u,m,scales,0.0,4
2963,u/m4_scales_straight_u,u,m,scales,0.0,4
2964,u/m9_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
2965,u/m7_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
2966,u/m8_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
2968,u/m5_long_messa_u,u,m,long,0.0,4
2969,u/f3_scales_vibrato_u,u,f,scales,1.0,4
2970,u/f4_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
2971,u/m3_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
2972,u/m5_long_straight_u,u,m,long,0.0,4
2973,u/m2_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
2974,u/f6_long_inhaled_u,u,f,long,1.0,4
2975,u/f9_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
2976,u/m10_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
2977,u/f7_scales_f_slow_piano_u,u,f,scales,1.0,4
2978,u/m5_scales_belt_u,u,m,scales,0.0,4
2979,u/m2_long_trillo_u,u,m,long,0.0,4
2980,u/f9_scales_f_slow_forte_u,u,f,scales,1.0,4
2981,u/f1_scales_c_fast_forte_u,u,f,scales,1.0,4
2982,u/f6_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
2983,u/f3_long_trillo_u,u,f,long,1.0,4
2984,u/m6_long_pp_u,u,m,long,0.0,4
2985,u/m10_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
2986,u/m3_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
2987,u/m3_scales_breathy_u,u,m,scales,0.0,4
2988,u/m8_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
2989,u/f8_scales_straight_u,u,f,scales,1.0,4
2990,u/f2_arepggios_c_fast_forte_u,u,f,arepggios,1.0,4
2991,u/f6_scales_straight_u,u,f,scales,1.0,4
2992,u/m6_scales_straight_u,u,m,scales,0.0,4
2993,u/m7_long_pp_u,u,m,long,0.0,4
2994,u/m1_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
2996,u/m7_long_straight_u,u,m,long,0.0,4
2997,u/m6_scales_vibrato_u,u,m,scales,0.0,4
2998,u/m7_arpeggios_straight_u,u,m,arpeggios,0.0,4
2999,u/f9_long_trillo_u,u,f,long,1.0,4
3000,u/m10_long_straight_u,u,m,long,0.0,4
3001,u/m9_long_messa_u,u,m,long,0.0,4
3002,u/f2_scales_c_fast_piano_u,u,f,scales,1.0,4
3003,u/m2_scales_c_fast_forte_u,u,m,scales,0.0,4
3004,u/f1_scales_c_slow_piano_u,u,f,scales,1.0,4
3005,u/f7_scales_vocal_fry_u,u,f,scales,1.0,4
3006,u/m4_long_trill_u,u,m,long,0.0,4
3007,u/m8_long_trillo_u,u,m,long,0.0,4
3008,u/f7_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
3009,u/m9_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
3010,u/m8_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
3011,u/m2_scales_breathy_u,u,m,scales,0.0,4
3012,u/m11_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
3013,u/f4_arpeggios_belt_u,u,f,arpeggios,1.0,4
3014,u/m9_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3015,u/f6_arpeggios_breathy_u,u,f,arpeggios,1.0,4
3016,u/f1_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
3017,u/f6_long_trillo_u,u,f,long,1.0,4
3018,u/m5_scales_c_fast_forte_u,u,m,scales,0.0,4
3019,u/f8_scales_c_fast_forte_u,u,f,scales,1.0,4
3020,u/m2_scales_vocal_fry_u,u,m,scales,0.0,4
3021,u/f3_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
3022,u/f5_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3023,u/m9_scales_f_fast_forte_u,u,m,scales,0.0,4
3024,u/f7_scales_c_fast_forte_u,u,f,scales,1.0,4
3025,u/f7_arpeggios_straight_u,u,f,arpeggios,1.0,4
3026,u/m8_scales_c_slow_piano_u,u,m,scales,0.0,4
3027,u/m10_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
3028,u/m11_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
3029,u/f5_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
3030,u/m4_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
3031,u/m6_scales_c_slow_forte_u,u,m,scales,0.0,4
3032,u/m8_scales_f_fast_forte_u,u,m,scales,0.0,4
3033,u/m5_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3034,u/m6_long_straight_u,u,m,long,0.0,4
3035,u/f5_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
3036,u/m4_long_pp_u,u,m,long,0.0,4
3037,u/m3_long_forte_u,u,m,long,0.0,4
3038,u/m7_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
3039,u/m3_scales_c_fast_forte_u,u,m,scales,0.0,4
3040,u/f7_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3041,u/f2_scales_f_slow_piano_u,u,f,scales,1.0,4
3042,u/f2_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3043,u/f6_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
3044,u/f5_long_trillo_u,u,f,long,1.0,4
3045,u/f8_long_messa_u,u,f,long,1.0,4
3046,u/m8_arpeggios_breathy_u,u,m,arpeggios,0.0,4
3047,u/m8_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
3048,u/f7_scales_c_slow_forte_u,u,f,scales,1.0,4
3049,u/f5_scales_breathy_u,u,f,scales,1.0,4
3050,u/m7_scales_f_fast_piano_u,u,m,scales,0.0,4
3051,u/f8_long_forte_u,u,f,long,1.0,4
3052,u/f5_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
3053,u/f3_scales_c_slow_forte_u,u,f,scales,1.0,4
3054,u/m11_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3055,u/f9_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3056,u/m11_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
3057,u/f7_ long_trillo_u,u,f, long,1.0,4
3058,u/f1_long_inhaled_u,u,f,long,1.0,4
3059,u/m10_scales_c_slow_forte_u,u,m,scales,0.0,4
3060,u/f2_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3061,u/m6_long_forte_u,u,m,long,0.0,4
3062,u/f7_long_trill_u,u,f,long,1.0,4
3063,u/f3_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
3064,u/m1_scales_c_slow_piano_u,u,m,scales,0.0,4
3065,u/m11_scales_vocal_fry_u,u,m,scales,0.0,4
3066,u/f8_long_inhaled_u,u,f,long,1.0,4
3067,u/f9_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3068,u/f5_scales_f_fast_piano_u,u,f,scales,1.0,4
3069,u/m10_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3070,u/m1_scales_breathy_u,u,m,scales,0.0,4
3071,u/m5_scales_c_slow_piano_u,u,m,scales,0.0,4
3072,u/f1_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
3073,u/m6_long_trillo_u,u,m,long,0.0,4
3074,u/f4_scales_vibrato_u,u,f,scales,1.0,4
3075,u/f3_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
3076,u/m7_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
3077,u/f1_arpeggios_belt_c_u,u,f,arpeggios,1.0,4
3078,u/m5_long_trillo_u,u,m,long,0.0,4
3079,u/f5_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
3080,u/m7_scales_f_slow_piano_u,u,m,scales,0.0,4
3081,u/m9_long_pp_u,u,m,long,0.0,4
3082,u/m4_long_forte_u,u,m,long,0.0,4
3083,u/m3_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3084,u/f9_scales_vocal_fry_u,u,f,scales,1.0,4
3085,u/f8_arpeggios_belt_u,u,f,arpeggios,1.0,4
3086,u/f8_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
3087,u/f6_scales_c_slow_forte_u,u,f,scales,1.0,4
3088,u/m4_arpeggios_breathy_u,u,m,arpeggios,0.0,4
3089,u/m10_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3090,u/m8_scales_lip_trill_u,u,m,scales,0.0,4
3091,u/m8_scales_vocal_fry_u,u,m,scales,0.0,4
3092,u/m5_long_trill_u,u,m,long,0.0,4
3093,u/f6_scales_belt_u,u,f,scales,1.0,4
3094,u/f6_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
3095,u/m6_arpeggios_breathy_u,u,m,arpeggios,0.0,4
3096,u/f3_long_straight_u,u,f,long,1.0,4
3097,u/f4_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
3098,u/m7_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
3099,u/m11_long_straight_u,u,m,long,0.0,4
3100,u/m9_scales_vibrato_u,u,m,scales,0.0,4
3101,u/m10_scales_belt_u,u,m,scales,0.0,4
3102,u/m10_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3103,u/f3_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3104,u/m4_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
3105,u/m6_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3106,u/f1_scales_lip_trill_u,u,f,scales,1.0,4
3107,u/m9_arpeggios_straight_u,u,m,arpeggios,0.0,4
3108,u/m9_scales_f_slow_piano_u,u,m,scales,0.0,4
3109,u/f1_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3110,u/m8_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
3111,u/m3_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
3112,u/m1_long_pp_u,u,m,long,0.0,4
3113,u/m5_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
3114,u/f7_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3115,u/m2_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3116,u/f8_scales_c_slow_forte_u,u,f,scales,1.0,4
3117,u/f5_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3118,u/m6_scales_c_fast_piano_u,u,m,scales,0.0,4
3119,u/m3_scales_c_slow_piano_u,u,m,scales,0.0,4
3120,u/m1_long_trillo_u,u,m,long,0.0,4
3121,u/m9_scales_straight_u,u,m,scales,0.0,4
3122,u/m5_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
3123,u/f9_scales_belt_u,u,f,scales,1.0,4
3124,u/m2_scales_c_fast_piano_u,u,m,scales,0.0,4
3125,u/m10_long_messa_u,u,m,long,0.0,4
3126,u/m6_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
3127,u/f6_arpeggios_c_fast_forte_u,u,f,arpeggios,1.0,4
3128,u/m4_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3129,u/m3_scales_f_slow_forte_u,u,m,scales,0.0,4
3130,u/f5_long_pp_u,u,f,long,1.0,4
3131,u/m3_scales_c_slow_forte_u,u,m,scales,0.0,4
3132,u/m11_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
3133,u/f4_long_forte_u,u,f,long,1.0,4
3134,u/m3_scales_vibrato_u,u,m,scales,0.0,4
3135,u/f2_long_straight_u,u,f,long,1.0,4
3136,u/f9_scales_c_slow_piano_u,u,f,scales,1.0,4
3137,u/f9_long_pp_u,u,f,long,1.0,4
3138,u/f9_arpeggios_belt_u,u,f,arpeggios,1.0,4
3139,u/m4_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
3140,u/f3_scales_vocal_fry_u,u,f,scales,1.0,4
3141,u/m1_long_trill_u,u,m,long,0.0,4
3142,u/m6_scales_c_slow_piano_u,u,m,scales,0.0,4
3143,u/f5_scales_f_slow_forte_u,u,f,scales,1.0,4
3144,u/m5_scales_f_slow_piano_u,u,m,scales,0.0,4
3145,u/m3_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3146,u/m11_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3147,u/f8_long_trillo_u,u,f,long,1.0,4
3148,u/f4_scales_c_slow_forte_u,u,f,scales,1.0,4
3149,u/f6_scales_f_slow_piano_u,u,f,scales,1.0,4
3150,u/m10_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
3151,u/f6_scales_lip_trill_u,u,f,scales,1.0,4
3152,u/f2_arpeggios_straight_u,u,f,arpeggios,1.0,4
3153,u/f7_long_pp_u,u,f,long,1.0,4
3154,u/m7_long_forte_u,u,m,long,0.0,4
3155,u/m7_scales_c_fast_piano_u,u,m,scales,0.0,4
3156,u/f1_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3157,u/f6_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
3158,u/f6_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
3159,u/m8_scales_straight_u,u,m,scales,0.0,4
3160,u/m11_scales_f_fast_piano_u,u,m,scales,0.0,4
3161,u/f9_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3162,u/f4_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
3163,u/f2_long_forte_u,u,f,long,1.0,4
3164,u/m6_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3165,u/f2_arpeggios_vibrato_u,u,f,arpeggios,1.0,4
3166,u/m1_scales_f_slow_forte_u,u,m,scales,0.0,4
3167,u/f4_long_trillo_u,u,f,long,1.0,4
3168,u/f4_long_inhaled_u,u,f,long,1.0,4
3169,u/m4_scales_c_fast_forte_u,u,m,scales,0.0,4
3170,u/m6_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
3171,u/m11_long_inhaled_u,u,m,long,0.0,4
3172,u/f8_scales_lip_trill_u,u,f,scales,1.0,4
3173,u/m11_scales_straight_u,u,m,scales,0.0,4
3174,u/m8_long_inhaled_u,u,m,long,0.0,4
3175,u/f8_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
3176,u/m10_scales_f_slow_piano_u,u,m,scales,0.0,4
3177,u/f2_long_messa_u,u,f,long,1.0,4
3178,u/f3_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
3179,u/f8_arpeggios_straight_u,u,f,arpeggios,1.0,4
3180,u/m7_arpeggios_c_fast_piano_u,u,m,arpeggios,0.0,4
3181,u/m9_arpeggios_f_fast_forte_u,u,m,arpeggios,0.0,4
3182,u/f1_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3183,u/m5_arpeggios_straight_u,u,m,arpeggios,0.0,4
3184,u/m7_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
3185,u/m10_scales_lip_trill_u,u,m,scales,0.0,4
3186,u/f4_arpeggios_c_fast_piano_u,u,f,arpeggios,1.0,4
3187,u/f9_arpeggios_breathy_u,u,f,arpeggios,1.0,4
3188,u/m2_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
3189,u/f1_arpeggios_breathy_u,u,f,arpeggios,1.0,4
3190,u/f7_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3191,u/f4_long_pp_u,u,f,long,1.0,4
3192,u/f1_long_forte_u,u,f,long,1.0,4
3193,u/m10_long_inhaled_u,u,m,long,0.0,4
3194,u/m2_scales_c_slow_forte_u,u,m,scales,0.0,4
3195,u/f5_scales_f_fast_forte_u,u,f,scales,1.0,4
3196,u/f7_scales_lip_trill_u,u,f,scales,1.0,4
3197,u/m10_long_trill_u,u,m,long,0.0,4
3198,u/f7_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
3199,u/m5_long_forte_u,u,m,long,0.0,4
3200,u/m2_scales_vibrato_u,u,m,scales,0.0,4
3201,u/f6_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3202,u/f8_scales_belt_u,u,f,scales,1.0,4
3203,u/f7_scales_vibrato_u,u,f,scales,1.0,4
3204,u/f9_scales_straight_u,u,f,scales,1.0,4
3205,u/m4_scales_c_slow_piano_u,u,m,scales,0.0,4
3206,u/m6_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
3207,u/m7_scales_belt_u,u,m,scales,0.0,4
3208,u/m4_scales_vocal_fry_u,u,m,scales,0.0,4
3209,u/m2_arpeggios_straight_u,u,m,arpeggios,0.0,4
3210,u/f3_long_trill_u,u,f,long,1.0,4
3211,u/f4_arpeggios_breathy_u,u,f,arpeggios,1.0,4
3212,u/m2_scales_f_slow_piano_u,u,m,scales,0.0,4
3213,u/m9_long_trill_u,u,m,long,0.0,4
3214,u/m5_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
3215,u/f8_scales_f_slow_piano_u,u,f,scales,1.0,4
3216,u/m4_long_trillo_u,u,m,long,0.0,4
3217,u/f7_scales_c_fast_piano_u,u,f,scales,1.0,4
3218,u/m4_long_inhaled_u,u,m,long,0.0,4
3219,u/m5_scales_c_fast_piano_u,u,m,scales,0.0,4
3220,u/f1_arpeggios_c_slow_piano_u,u,f,arpeggios,1.0,4
3221,u/m7_scales_vibrato_u,u,m,scales,0.0,4
3222,u/m11_long_messa_u,u,m,long,0.0,4
3223,u/f4_scales_belt_u,u,f,scales,1.0,4
3224,u/m7_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
3225,u/f6_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3226,u/m1_arpeggios_straight_u,u,m,arpeggios,0.0,4
3227,u/f3_arpeggios_straight_u,u,f,arpeggios,1.0,4
3228,u/f9_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
3229,u/m11_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
3230,u/m3_scales_straight_u,u,m,scales,0.0,4
3231,u/f3_scales_f_slow_piano_u,u,f,scales,1.0,4
3232,u/m3_scales_vocal_fry_u,u,m,scales,0.0,4
3233,u/m3_scales_belt_u,u,m,scales,0.0,4
3234,u/f5_scales_c_fast_forte_u,u,f,scales,1.0,4
3235,u/f6_long_messa_u,u,f,long,1.0,4
3236,u/f5_scales_f_slow_piano_u,u,f,scales,1.0,4
3237,u/m1_scales_f_slow_piano_u,u,m,scales,0.0,4
3238,u/f9_arpeggios_vocal_fry_u,u,f,arpeggios,1.0,4
3239,u/m9_scales_belt_u,u,m,scales,0.0,4
3240,u/m6_scales_f_slow_forte_u,u,m,scales,0.0,4
3241,u/m9_scales_f_fast_piano_u,u,m,scales,0.0,4
3242,u/m11_scales_vibrato_u,u,m,scales,0.0,4
3243,u/m6_scales_belt_u,u,m,scales,0.0,4
3244,u/f7_scales_straight_u,u,f,scales,1.0,4
3245,u/m8_arpeggios_belt_u,u,m,arpeggios,0.0,4
3246,u/f4_scales_breathy_u,u,f,scales,1.0,4
3247,u/f5_long_inhaled_u,u,f,long,1.0,4
3248,u/m8_arpeggios_f_slow_forte_u,u,m,arpeggios,0.0,4
3249,u/m4_scales_f_fast_forte_u,u,m,scales,0.0,4
3250,u/m9_scales_vocal_fry_u,u,m,scales,0.0,4
3251,u/m5_scales_vocal_fry_u,u,m,scales,0.0,4
3252,u/f3_long_inhaled_u,u,f,long,1.0,4
3253,u/m10_scales_f_fast_forte_u,u,m,scales,0.0,4
3254,u/f6_scales_f_fast_piano_u,u,f,scales,1.0,4
3255,u/f5_scales_straight_u,u,f,scales,1.0,4
3256,u/f5_scales_c_slow_piano_u,u,f,scales,1.0,4
3257,u/m1_arpeggios_belt_u,u,m,arpeggios,0.0,4
3258,u/f9_scales_f_fast_piano_u,u,f,scales,1.0,4
3259,u/f2_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3260,u/f3_arpeggios_belt_u,u,f,arpeggios,1.0,4
3261,u/m8_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
3262,u/f3_scales_f_fast_forte_u,u,f,scales,1.0,4
3263,u/m5_long_inhaled_u,u,m,long,0.0,4
3264,u/m10_scales_c_fast_forte_u,u,m,scales,0.0,4
3265,u/m5_scales_f_slow_forte_u,u,m,scales,0.0,4
3266,u/f5_arpeggios_breathy_u,u,f,arpeggios,1.0,4
3267,u/f5_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3268,u/m3_long_pp_u,u,m,long,0.0,4
3269,u/f7_arpeggios_f_slow_piano_u,u,f,arpeggios,1.0,4
3270,u/f4_scales_c_fast_forte_u,u,f,scales,1.0,4
3271,u/f4_long_messa_u,u,f,long,1.0,4
3272,u/f1_long_messa_u,u,f,long,1.0,4
3273,u/m6_long_inhaled_u,u,m,long,0.0,4
3274,u/f9_scales_c_fast_piano_u,u,f,scales,1.0,4
3275,u/m4_arpeggios_c_slow_forte_u,u,m,arpeggios,0.0,4
3276,u/m11_long_pp_u,u,m,long,0.0,4
3277,u/m2_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
3278,u/m1_arpeggios_vibrato_u,u,m,arpeggios,0.0,4
3279,u/f4_scales_vocal_fry_u,u,f,scales,1.0,4
3280,u/m10_long_pp_u,u,m,long,0.0,4
3281,u/m6_arpeggios_straight_u,u,m,arpeggios,0.0,4
3282,u/m8_scales_c_fast_forte_u,u,m,scales,0.0,4
3283,u/m10_arpeggios_c_slow_piano_u,u,m,arpeggios,0.0,4
3284,u/m7_scales_f_fast_forte_u,u,m,scales,0.0,4
3285,u/f4_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3286,u/m8_arpeggios_straight_u,u,m,arpeggios,0.0,4
3287,u/m1_scales_belt_u,u,m,scales,0.0,4
3288,u/f1_arpeggios_f_fast_forte_u,u,f,arpeggios,1.0,4
3289,u/f9_scales_lip_trill_u,u,f,scales,1.0,4
3290,u/f9_scales_vibrato_u,u,f,scales,1.0,4
3291,u/f3_arpeggios_lip_trill_u,u,f,arpeggios,1.0,4
3292,u/m10_scales_vibrato_u,u,m,scales,0.0,4
3293,u/m4_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3294,u/f2_scales_vibrato_u,u,f,scales,1.0,4
3295,u/f6_long_pp_u,u,f,long,1.0,4
3296,u/m4_scales_vibrato_u,u,m,scales,0.0,4
3297,u/f7_long_messa_u,u,f,long,1.0,4
3298,u/f3_arpeggios_c_slow_forte_u,u,f,arpeggios,1.0,4
3299,u/m9_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3300,u/f5_long_forte_u,u,f,long,1.0,4
3301,u/m9_scales_c_fast_forte_u,u,m,scales,0.0,4
3302,u/m2_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3303,u/m1_arpeggios_lip_trill_u,u,m,arpeggios,0.0,4
3304,u/m5_arpeggios_breathy_u,u,m,arpeggios,0.0,4
3305,u/f6_long_forte_u,u,f,long,1.0,4
3306,u/m7_long_trillo_u,u,m,long,0.0,4
3307,u/f2_scales_f_slow_forte_u,u,f,scales,1.0,4
3308,u/f3_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3309,u/m9_arpeggios_vocal_fry_u,u,m,arpeggios,0.0,4
3310,u/m1_long_forte_u,u,m,long,0.0,4
3311,u/f6_arpeggios_belt_1_u,u,f,arpeggios,1.0,4
3312,u/m5_arpeggios_f_fast_piano_u,u,m,arpeggios,0.0,4
3313,u/f6_arpeggios_belt_2_u,u,f,arpeggios,1.0,4
3314,u/m7_scales_lip_trill_u,u,m,scales,0.0,4
3315,u/m6_long_messa_u,u,m,long,0.0,4
3316,u/m6_arpeggios_belt_u,u,m,arpeggios,0.0,4
3317,u/m2_arpeggios_f_slow_piano_u,u,m,arpeggios,0.0,4
3318,u/m1_arpeggios_c_fast_forte_u,u,m,arpeggios,0.0,4
3319,u/m1_arpeggios_breathy_u,u,m,arpeggios,0.0,4
3320,u/f5_arpeggios_f_fast_piano_u,u,f,arpeggios,1.0,4
3321,u/f6_scales_breathy_u,u,f,scales,1.0,4
3322,u/m2_long_forte_u,u,m,long,0.0,4
3323,u/f3_scales_c_fast_forte_u,u,f,scales,1.0,4
3324,u/f2_scales_belt_u,u,f,scales,1.0,4
3325,u/m1_long_straight_u,u,m,long,0.0,4
3326,u/f6_arpeggios_f_slow_forte_u,u,f,arpeggios,1.0,4
3327,u/m2_scales_straight_u,u,m,scales,0.0,4
3328,u/f9_scales_c_slow_forte_u,u,f,scales,1.0,4
3330,u/m7_arpeggios_belt_u,u,m,arpeggios,0.0,4
3331,u/f6_scales_vibrato_u,u,f,scales,1.0,4
3332,u/f2_arepggios_c_fast_piano_u,u,f,arepggios,1.0,4
